"Municipio","Año","Tipo de delito","Enero","Febrero","Marzo","Abril","Mayo","Junio","Julio","Agosto","Septiembre","Octubre","Noviembre","Diciembre","total"
"Santiago de Anaya",2017,"Amenazas",1,0,0,3,1,0,2,0,1,3,0,0,11
"Santiago de Anaya",2017,"Contra el medio ambiente",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2017,"Corrupción de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2017,"Daño a la propiedad",2,1,0,0,1,0,3,0,1,0,0,0,8
"Santiago de Anaya",2017,"Delitos cometidos por servidores públicos",0,0,0,0,2,0,0,0,0,0,0,0,2
"Santiago de Anaya",2017,"Despojo",1,1,0,0,0,0,0,1,1,0,0,0,4
"Santiago de Anaya",2017,"Electorales",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2017,"Evasión de presos",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2017,"Extorsión",1,0,0,0,0,0,0,0,0,0,0,1,2
"Santiago de Anaya",2017,"Falsedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2017,"Falsificación",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2017,"Feminicidio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2017,"Fraude",0,0,1,1,0,0,1,1,0,1,1,0,6
"Santiago de Anaya",2017,"Homicidio",0,0,0,1,0,0,0,1,0,0,0,0,2
"Santiago de Anaya",2017,"Hostigamiento sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2017,"Incesto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2017,"Incumplimiento de obligaciones de asistencia familiar",0,0,0,0,1,0,0,0,1,0,2,0,4
"Santiago de Anaya",2017,"Lesiones",2,0,2,2,6,0,5,2,0,3,2,6,30
"Santiago de Anaya",2017,"Narcomenudeo",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2017,"Otros delitos contra el patrimonio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2017,"Otros delitos contra la familia",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2017,"Otros delitos contra la sociedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2017,"Otros delitos del Fuero Común",0,0,0,0,1,0,0,0,0,1,0,0,2
"Santiago de Anaya",2017,"Otros delitos que atentan contra la libertad personal",2,1,0,0,1,0,2,0,1,0,1,1,9
"Santiago de Anaya",2017,"Otros delitos que atentan contra la libertad y la seguridad sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2017,"Otros delitos que atentan contra la vida y la integridad corporal",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2017,"Rapto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2017,"Robo",5,3,1,0,1,0,2,0,2,2,1,3,20
"Santiago de Anaya",2017,"Secuestro",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2017,"Trata de personas",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2017,"Tráfico de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2017,"Violación",1,1,0,0,0,0,0,0,0,0,0,0,2
"Santiago de Anaya",2017,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2017,"Violencia familiar",1,2,1,0,1,0,1,4,1,1,0,2,14
"Santiago de Anaya",2018,"Aborto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2018,"Abuso de confianza",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2018,"Abuso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2018,"Acoso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2018,"Allanamiento de morada",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2018,"Amenazas",0,0,0,0,0,2,2,0,3,1,2,0,10
"Santiago de Anaya",2018,"Contra el medio ambiente",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2018,"Corrupción de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2018,"Daño a la propiedad",2,1,0,1,0,1,2,0,1,0,0,1,9
"Santiago de Anaya",2018,"Delitos cometidos por servidores públicos",1,0,0,0,0,0,0,2,0,0,0,0,3
"Santiago de Anaya",2018,"Despojo",2,0,0,0,0,1,0,0,0,0,0,1,4
"Santiago de Anaya",2018,"Electorales",0,0,0,0,0,0,0,0,0,0,0,1,1
"Santiago de Anaya",2018,"Evasión de presos",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2018,"Extorsión",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2018,"Falsedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2018,"Falsificación",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2018,"Feminicidio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2018,"Fraude",1,0,0,1,0,0,0,1,0,0,0,0,3
"Santiago de Anaya",2018,"Homicidio",0,0,0,0,0,0,0,1,0,1,0,0,2
"Santiago de Anaya",2018,"Hostigamiento sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2018,"Incesto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2018,"Incumplimiento de obligaciones de asistencia familiar",0,0,0,1,0,0,0,0,0,0,1,0,2
"Santiago de Anaya",2018,"Lesiones",3,3,7,1,2,0,1,2,5,2,0,1,27
"Santiago de Anaya",2018,"Narcomenudeo",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2018,"Otros delitos contra el patrimonio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2018,"Otros delitos contra la familia",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2018,"Otros delitos contra la sociedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2018,"Otros delitos del Fuero Común",0,1,0,1,0,2,0,0,0,0,0,0,4
"Santiago de Anaya",2018,"Otros delitos que atentan contra la libertad personal",0,0,0,0,0,0,0,0,0,0,0,1,1
"Santiago de Anaya",2018,"Otros delitos que atentan contra la libertad y la seguridad sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2018,"Otros delitos que atentan contra la vida y la integridad corporal",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2018,"Rapto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2018,"Robo",6,2,1,5,2,0,5,5,1,4,5,2,38
"Santiago de Anaya",2018,"Secuestro",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2018,"Trata de personas",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2018,"Tráfico de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2018,"Violación",0,0,1,0,0,0,1,0,0,1,0,0,3
"Santiago de Anaya",2018,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2018,"Violencia familiar",0,0,0,3,4,1,1,1,0,1,1,0,12
"Santiago de Anaya",2019,"Aborto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2019,"Abuso de confianza",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2019,"Abuso sexual",0,1,1,0,0,1,0,0,0,0,0,0,3
"Santiago de Anaya",2019,"Acoso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2019,"Allanamiento de morada",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2019,"Amenazas",0,1,0,0,1,1,2,0,1,1,0,0,7
"Santiago de Anaya",2019,"Contra el medio ambiente",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2019,"Corrupción de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2019,"Daño a la propiedad",0,4,0,0,1,1,0,0,0,0,1,1,8
"Santiago de Anaya",2019,"Delitos cometidos por servidores públicos",0,0,0,0,0,3,2,0,1,1,0,0,7
"Santiago de Anaya",2019,"Despojo",0,1,0,1,0,0,0,0,0,0,0,0,2
"Santiago de Anaya",2019,"Electorales",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2019,"Evasión de presos",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2019,"Extorsión",0,1,0,0,0,0,0,0,0,0,0,0,1
"Santiago de Anaya",2019,"Falsedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2019,"Falsificación",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2019,"Feminicidio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2019,"Fraude",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2019,"Homicidio",1,0,0,0,0,0,1,0,0,1,0,1,4
"Santiago de Anaya",2019,"Hostigamiento sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2019,"Incesto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2019,"Incumplimiento de obligaciones de asistencia familiar",0,2,0,0,3,1,0,0,0,0,0,0,6
"Santiago de Anaya",2019,"Lesiones",0,0,0,0,2,0,3,1,0,1,0,0,7
"Santiago de Anaya",2019,"Narcomenudeo",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2019,"Otros delitos contra el patrimonio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2019,"Otros delitos contra la familia",0,0,0,0,0,0,1,0,0,0,0,0,1
"Santiago de Anaya",2019,"Otros delitos contra la sociedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2019,"Otros delitos del Fuero Común",0,0,0,0,1,0,1,0,2,0,0,0,4
"Santiago de Anaya",2019,"Otros delitos que atentan contra la libertad personal",0,0,0,0,1,0,0,1,1,0,0,1,4
"Santiago de Anaya",2019,"Otros delitos que atentan contra la libertad y la seguridad sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2019,"Otros delitos que atentan contra la vida y la integridad corporal",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2019,"Rapto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2019,"Robo",6,8,0,1,1,1,0,2,2,4,0,2,27
"Santiago de Anaya",2019,"Secuestro",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2019,"Trata de personas",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2019,"Tráfico de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2019,"Violación",2,0,0,0,0,1,1,0,0,1,0,0,5
"Santiago de Anaya",2019,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2019,"Violencia familiar",2,3,0,2,3,1,0,1,0,1,0,1,14
"Santiago de Anaya",2020,"Aborto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2020,"Abuso de confianza",0,1,0,0,0,0,0,0,0,0,0,0,1
"Santiago de Anaya",2020,"Abuso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2020,"Acoso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2020,"Allanamiento de morada",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2020,"Amenazas",2,1,2,0,0,1,1,1,2,0,0,0,10
"Santiago de Anaya",2020,"Contra el medio ambiente",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2020,"Corrupción de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2020,"Daño a la propiedad",1,0,0,0,2,0,0,0,2,0,0,0,5
"Santiago de Anaya",2020,"Delitos cometidos por servidores públicos",0,0,0,0,0,1,1,0,0,0,0,0,2
"Santiago de Anaya",2020,"Despojo",0,0,0,0,0,0,0,0,1,0,2,1,4
"Santiago de Anaya",2020,"Electorales",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2020,"Evasión de presos",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2020,"Extorsión",0,1,0,0,0,0,0,0,0,0,0,0,1
"Santiago de Anaya",2020,"Falsedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2020,"Falsificación",0,0,0,0,0,0,0,0,1,0,1,0,2
"Santiago de Anaya",2020,"Feminicidio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2020,"Fraude",3,0,0,0,0,0,0,0,0,0,0,0,3
"Santiago de Anaya",2020,"Homicidio",0,1,1,0,0,0,0,0,1,0,0,1,4
"Santiago de Anaya",2020,"Hostigamiento sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2020,"Incesto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2020,"Incumplimiento de obligaciones de asistencia familiar",1,0,0,0,0,0,0,0,0,1,0,0,2
"Santiago de Anaya",2020,"Lesiones",2,1,0,0,2,2,1,2,2,2,4,1,19
"Santiago de Anaya",2020,"Narcomenudeo",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2020,"Otros delitos contra el patrimonio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2020,"Otros delitos contra la familia",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2020,"Otros delitos contra la sociedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2020,"Otros delitos del Fuero Común",2,1,1,1,0,0,1,1,0,1,0,0,8
"Santiago de Anaya",2020,"Otros delitos que atentan contra la libertad personal",0,1,0,1,1,0,0,0,1,0,2,0,6
"Santiago de Anaya",2020,"Otros delitos que atentan contra la libertad y la seguridad sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2020,"Otros delitos que atentan contra la vida y la integridad corporal",0,0,1,0,0,0,0,0,0,0,0,0,1
"Santiago de Anaya",2020,"Rapto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2020,"Robo",0,1,1,3,2,1,0,1,0,3,5,1,18
"Santiago de Anaya",2020,"Secuestro",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2020,"Trata de personas",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2020,"Tráfico de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2020,"Violación",0,0,0,0,0,0,0,1,0,0,0,2,3
"Santiago de Anaya",2020,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2020,"Violencia familiar",2,0,1,3,0,6,0,1,2,1,1,3,20
"Santiago de Anaya",2021,"Aborto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2021,"Abuso de confianza",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2021,"Abuso sexual",0,0,1,1,0,0,0,0,0,0,0,0,2
"Santiago de Anaya",2021,"Acoso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2021,"Allanamiento de morada",0,0,0,0,0,0,1,0,0,0,0,0,1
"Santiago de Anaya",2021,"Amenazas",0,0,0,0,1,1,5,0,0,0,1,1,9
"Santiago de Anaya",2021,"Contra el medio ambiente",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2021,"Corrupción de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2021,"Daño a la propiedad",0,0,0,1,2,0,2,0,0,1,1,1,8
"Santiago de Anaya",2021,"Delitos cometidos por servidores públicos",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2021,"Despojo",0,0,0,0,0,1,1,1,0,1,0,0,4
"Santiago de Anaya",2021,"Electorales",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2021,"Evasión de presos",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2021,"Extorsión",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2021,"Falsedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2021,"Falsificación",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2021,"Feminicidio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2021,"Fraude",0,0,0,0,0,0,0,0,0,0,0,1,1
"Santiago de Anaya",2021,"Homicidio",0,0,0,0,2,0,1,1,0,0,0,0,4
"Santiago de Anaya",2021,"Hostigamiento sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2021,"Incesto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2021,"Incumplimiento de obligaciones de asistencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2021,"Lesiones",4,1,1,1,3,0,6,2,0,0,2,1,21
"Santiago de Anaya",2021,"Narcomenudeo",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2021,"Otros delitos contra el patrimonio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2021,"Otros delitos contra la familia",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2021,"Otros delitos contra la sociedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2021,"Otros delitos del Fuero Común",1,0,1,1,0,0,2,0,10,5,2,9,31
"Santiago de Anaya",2021,"Otros delitos que atentan contra la libertad personal",0,2,0,0,2,0,2,0,0,1,1,0,8
"Santiago de Anaya",2021,"Otros delitos que atentan contra la libertad y la seguridad sexual",0,0,1,0,0,0,0,0,0,0,0,0,1
"Santiago de Anaya",2021,"Otros delitos que atentan contra la vida y la integridad corporal",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2021,"Rapto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2021,"Robo",1,2,5,0,0,2,2,2,0,5,4,0,23
"Santiago de Anaya",2021,"Secuestro",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2021,"Trata de personas",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2021,"Tráfico de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2021,"Violación",0,0,0,0,0,0,0,0,0,1,1,0,2
"Santiago de Anaya",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2021,"Violencia familiar",1,0,2,0,2,3,0,0,0,2,1,0,11
"Santiago de Anaya",2022,"Aborto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2022,"Abuso de confianza",0,0,1,0,0,0,0,0,0,0,0,0,1
"Santiago de Anaya",2022,"Abuso sexual",0,0,0,0,0,0,0,0,0,0,0,1,1
"Santiago de Anaya",2022,"Acoso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2022,"Allanamiento de morada",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2022,"Amenazas",0,1,3,3,0,1,0,1,0,0,0,1,10
"Santiago de Anaya",2022,"Contra el medio ambiente",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2022,"Corrupción de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2022,"Daño a la propiedad",0,0,0,1,0,0,1,1,1,0,0,1,5
"Santiago de Anaya",2022,"Delitos cometidos por servidores públicos",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2022,"Despojo",0,0,2,0,0,0,2,0,0,0,0,0,4
"Santiago de Anaya",2022,"Electorales",0,0,0,0,0,1,0,0,0,0,0,0,1
"Santiago de Anaya",2022,"Evasión de presos",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2022,"Extorsión",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2022,"Falsedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2022,"Falsificación",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2022,"Feminicidio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2022,"Fraude",1,1,0,0,0,0,0,0,0,0,0,0,2
"Santiago de Anaya",2022,"Homicidio",0,0,0,0,0,0,0,1,0,0,0,0,1
"Santiago de Anaya",2022,"Hostigamiento sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2022,"Incesto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2022,"Incumplimiento de obligaciones de asistencia familiar",0,1,0,0,1,0,0,0,0,0,0,0,2
"Santiago de Anaya",2022,"Lesiones",1,3,2,5,1,0,2,3,2,1,0,3,23
"Santiago de Anaya",2022,"Narcomenudeo",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2022,"Otros delitos contra el patrimonio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2022,"Otros delitos contra la familia",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2022,"Otros delitos contra la sociedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2022,"Otros delitos del Fuero Común",1,2,0,2,0,2,9,3,1,0,2,2,24
"Santiago de Anaya",2022,"Otros delitos que atentan contra la libertad personal",0,0,0,0,0,0,0,0,0,1,0,0,1
"Santiago de Anaya",2022,"Otros delitos que atentan contra la libertad y la seguridad sexual",0,0,0,0,0,1,1,0,0,0,0,0,2
"Santiago de Anaya",2022,"Otros delitos que atentan contra la vida y la integridad corporal",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2022,"Rapto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2022,"Robo",4,4,4,6,2,3,1,0,0,1,0,0,25
"Santiago de Anaya",2022,"Secuestro",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2022,"Trata de personas",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2022,"Tráfico de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2022,"Violación",0,0,1,0,0,0,0,0,0,0,1,0,2
"Santiago de Anaya",2022,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2022,"Violencia familiar",0,1,3,2,3,0,1,1,2,1,1,2,17
"Santiago de Anaya",2023,"Aborto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2023,"Abuso de confianza",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2023,"Abuso sexual",0,0,1,1,0,0,0,0,0,0,0,0,2
"Santiago de Anaya",2023,"Acoso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2023,"Allanamiento de morada",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2023,"Amenazas",0,2,1,2,0,0,1,1,2,0,0,0,9
"Santiago de Anaya",2023,"Contra el medio ambiente",0,0,0,0,0,0,1,0,0,0,1,0,2
"Santiago de Anaya",2023,"Corrupción de menores",1,0,0,0,0,0,0,0,0,0,0,0,1
"Santiago de Anaya",2023,"Daño a la propiedad",1,1,0,0,2,0,1,0,0,0,1,1,7
"Santiago de Anaya",2023,"Delitos cometidos por servidores públicos",0,0,0,0,2,0,0,0,0,0,0,0,2
"Santiago de Anaya",2023,"Despojo",1,0,0,0,0,0,0,0,0,0,0,0,1
"Santiago de Anaya",2023,"Electorales",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2023,"Evasión de presos",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2023,"Extorsión",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2023,"Falsedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2023,"Falsificación",0,0,0,0,0,0,0,0,1,0,0,0,1
"Santiago de Anaya",2023,"Feminicidio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2023,"Fraude",0,0,0,0,0,0,0,0,1,0,0,0,1
"Santiago de Anaya",2023,"Homicidio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2023,"Hostigamiento sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2023,"Incesto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2023,"Incumplimiento de obligaciones de asistencia familiar",0,0,0,0,0,1,0,0,0,1,0,0,2
"Santiago de Anaya",2023,"Lesiones",2,1,2,0,1,7,1,2,1,1,0,1,19
"Santiago de Anaya",2023,"Narcomenudeo",0,0,0,0,0,1,0,0,0,0,0,0,1
"Santiago de Anaya",2023,"Otros delitos contra el patrimonio",0,0,1,0,0,0,0,0,0,0,1,0,2
"Santiago de Anaya",2023,"Otros delitos contra la familia",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2023,"Otros delitos contra la sociedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2023,"Otros delitos del Fuero Común",1,0,0,0,2,2,0,0,0,0,0,0,5
"Santiago de Anaya",2023,"Otros delitos que atentan contra la libertad personal",1,0,2,1,0,1,0,0,1,1,0,0,7
"Santiago de Anaya",2023,"Otros delitos que atentan contra la libertad y la seguridad sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2023,"Otros delitos que atentan contra la vida y la integridad corporal",0,0,0,0,0,1,0,0,0,0,0,0,1
"Santiago de Anaya",2023,"Rapto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2023,"Robo",0,1,1,7,1,6,1,1,1,2,1,0,22
"Santiago de Anaya",2023,"Secuestro",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2023,"Trata de personas",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2023,"Tráfico de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2023,"Violación",0,0,0,1,0,0,0,0,0,0,0,1,2
"Santiago de Anaya",2023,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2023,"Violencia familiar",2,1,1,0,2,5,3,5,1,0,2,0,22
"Santiago de Anaya",2024,"Aborto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2024,"Abuso de confianza",0,0,0,0,0,0,0,0,0,0,0,0,0
"Santiago de Anaya",2024,"Abuso sexual",0,0,0,0,0,1,0,0,1,1,0,0,3
"Santiago de Anaya",2024,"Acoso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
